Ind_ID,Year,Locale,Sex,Species,Copula,MatingSuccess,Eggs,TotalLength,WingLength,AbdomenLength,S4Width
2020_754_Ischnura elegans,2020,Flyinge_30_A1,Female,Ischnura_elegans,0,0,0,35.93,20.59,27.65,0.59
2020_755_Ischnura elegans,2020,Flyinge_30_A1,Female,Ischnura_elegans,0,0,0,35.17,20.9,27.03,0.62
2020_756_Ischnura elegans,2020,Flyinge_30_A1,Female,Ischnura_elegans,0,0,0,35.22,20.98,26.93,0.63
2020_757_Ischnura elegans,2020,Flyinge_30_A1,Female,Ischnura_elegans,0,0,0,33.16,19.58,25.45,0.53
2020_759_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,1,1.995702056,NA,31.7,17.13,24.6,0.43
2020_75_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,31.62,17.79,24.21,0.51
2020_760_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,1,1.995702056,NA,32.57,17.6,25.14,0.38
2020_763_Ischnura elegans,2020,Flyinge_30_A3,Female,Ischnura_elegans,1,1.441304,0,33.03,19.43,25.13,0.63
2020_764_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,1,1.995702056,NA,34.29,18.58,26.34,0.42
2020_765_Ischnura elegans,2020,Flyinge_30_A3,Female,Ischnura_elegans,1,1.441304,27,32.71,19.94,25.08,0.6
2020_766_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,0,0,NA,33.17,17.99,25.64,0.38
2020_767_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,0,0,NA,32.34,17.13,25.07,0.39
2020_768_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,0,0,NA,33.47,18.82,25.9,0.43
2020_769_Ischnura elegans,2020,Flyinge_30_A3,Male,Ischnura_elegans,0,0,NA,34.59,18.44,26.82,0.41
2020_76_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,31.09,17.4,23.96,0.55
2020_770_Ischnura elegans,2020,Flyinge_30_A3,Female,Ischnura_elegans,0,0,0,34.32,20.06,26.42,0.64
2020_771_Ischnura elegans,2020,Flyinge_30_A3,Female,Ischnura_elegans,0,0,0,34.59,20.4,26.54,0.61
2020_772_Ischnura elegans,2020,Flyinge_30_A3,Female,Ischnura_elegans,0,0,0,35,19.95,26.92,0.59
2020_773_Ischnura elegans,2020,Flyinge_30_A3,Female,Ischnura_elegans,0,0,0,33.79,19.89,26.11,0.51
2020_775_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,1,1.995702056,NA,30.63,16.34,23.84,0.34
2020_776_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,1,1.995702056,NA,32.61,17.72,25.13,0.46
2020_777_Ischnura elegans,2020,Hoje_A_7,Female,Ischnura_elegans,1,1.441304,481,32.89,20.47,25.04,0.71
2020_778_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,32.47,17.72,25.02,0.42
2020_779_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,33.43,17.42,25.96,0.34
2020_77_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,32.17,18.16,24.77,0.55
2020_780_Ischnura elegans,2020,Hoje_A_7,Female,Ischnura_elegans,0,0,0,33.97,20.1,25.93,0.59
2020_781_Ischnura elegans,2020,Hoje_A_7,Female,Ischnura_elegans,0,0,0,35.42,21.38,27.36,0.59
2020_782_Ischnura elegans,2020,Hoje_A_6,Male,Ischnura_elegans,1,1.995702056,NA,33.85,18.61,26.17,0.42
2020_784_Ischnura elegans,2020,Hoje_A_6,Female,Ischnura_elegans,1,1.441304,311,34.55,21.07,26.46,0.77
2020_785_Ischnura elegans,2020,Hoje_A_6,Male,Ischnura_elegans,1,1.995702056,NA,33.87,17.82,26.23,0.38
2020_786_Ischnura elegans,2020,Hoje_A_6,Male,Ischnura_elegans,0,0,NA,34.27,18.78,26.42,0.41
2020_787_Ischnura elegans,2020,Hoje_A_6,Male,Ischnura_elegans,0,0,NA,33.62,17.64,26.07,0.38
2020_788_Ischnura elegans,2020,Hoje_A_6,Female,Ischnura_elegans,0,0,0,34.25,20.73,26.29,0.55
2020_789_Ischnura elegans,2020,Hoje_A_6,Female,Ischnura_elegans,0,0,0,34.34,19.94,26.43,0.51
2020_78_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,32.62,17.79,25.36,0.54
2020_790_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,1,1.441304,453,32.27,19.11,24.59,0.55
2020_791_Ischnura elegans,2020,Lunnarp,Male,Ischnura_elegans,1,1.995702056,NA,32.23,17.44,24.93,0.44
2020_792_Ischnura elegans,2020,Lunnarp,Male,Ischnura_elegans,0,0,NA,33.54,18.24,25.96,0.38
2020_793_Ischnura elegans,2020,Lunnarp,Female,Ischnura_elegans,0,0,0,33.85,19.72,26.11,0.59
2020_794_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,33.45,18,25.93,0.38
2020_795_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,227,32.3,18.56,24.73,0.6
2020_796_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,31.16,17.13,24.1,0.45
2020_797_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,0,33.64,19.68,25.95,0.55
2020_798_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,0,32.17,18.17,24.82,0.55
2020_801_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,0,32.66,19.41,24.92,0.62
2020_802_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,549,34.34,19.59,26.35,0.59
2020_803_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,33.54,18.91,25.58,0.45
2020_804_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,114,33.7,20.74,25.78,0.72
2020_805_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,31.67,16.53,24.6,0.42
2020_806_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,97,31.89,18.94,24.32,0.6
2020_807_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,33.2,17.72,25.81,0.43
2020_808_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,207,32.93,19.71,25.31,0.68
2020_809_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,34.02,18.11,26.44,0.36
2020_810_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,33.2,17.24,25.57,0.39
2020_811_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,240,33.22,19.17,25.59,0.61
2020_812_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,32.85,17.76,25.55,0.47
2020_813_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,154,33.04,20.19,25.44,0.59
2020_814_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,33.58,17.33,25.94,0.45
2020_815_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,459,31.25,19.11,23.65,0.58
2020_816_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,64,34.3,20.39,25.99,0.59
2020_817_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,32.78,17.18,25.41,0.46
2020_818_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,172,33.99,19.89,26.18,0.53
2020_819_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,33.52,18.06,26.1,0.4
2020_81_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,33.27,18.72,25.93,0.56
2020_820_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,237,33.31,19.7,25.36,0.71
2020_821_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,33.65,17.85,26.14,0.34
2020_822_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,33.97,18.31,26.33,0.45
2020_823_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,0,33.63,20.08,25.68,0.78
2020_824_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,33.58,17.6,25.96,0.43
2020_825_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,389,33.67,19.42,25.6,0.68
2020_826_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,32.62,17.17,25.23,0.51
2020_827_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,239,33.95,20.88,26.12,0.58
2020_828_Ischnura elegans,2020,Genarp,Female,Ischnura_elegans,1,1.441304,61,32.23,19.59,24.65,0.55
2020_829_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,1,1.995702056,NA,33.11,17.63,25.42,0.47
2020_82_Ischnura elegans,2020,Hoje_A_7,Male,Ischnura_elegans,0,0,NA,32.5,18.07,24.95,0.58
2020_830_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,33.05,17.68,25.63,0.42
2020_831_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.7,17.63,25.26,0.4
2020_832_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,33.89,18.27,26.22,0.42
2020_833_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.69,18.13,25.27,0.41
2020_834_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.48,17.86,25.26,0.38
2020_835_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,31.99,17.75,24.75,0.4
2020_836_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.23,17.11,24.85,0.43
2020_837_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.64,17.13,25.43,0.47
2020_838_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.84,17.79,25.41,0.34
2020_839_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.81,17.83,25.27,0.45
2020_840_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,34.05,17.81,26.41,0.43
2020_841_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,33.55,17.89,26.01,0.41
2020_842_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.26,17.46,25.02,0.43
2020_843_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.73,18.83,25.01,0.51
2020_844_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,33.36,18.48,25.77,0.46
2020_845_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.76,17.63,25.42,0.42
2020_846_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,33.43,18.03,25.89,0.42
2020_847_Ischnura elegans,2020,Genarp,Male,Ischnura_elegans,0,0,NA,32.23,17.93,24.92,0.42
2020_848_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,35.32,18.85,27.28,0.42
2020_849_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,264,34.82,20.98,26.72,0.67
2020_850_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.83,17.53,26.31,0.38
2020_851_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,371,33.72,20.12,25.89,0.63
2020_852_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,290,34.52,20.26,26.32,0.63
2020_853_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,34.52,18.93,26.65,0.39
2020_854_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,425,34.95,20.28,26.64,0.63
2020_855_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,35.07,18.89,27.1,0.43
2020_856_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,413,35.25,21.64,27.1,0.68
2020_857_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.37,17.64,25.06,0.45
2020_858_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,334,36.3,21.18,27.77,0.63
2020_859_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,34.24,17.51,26.49,0.39
2020_861_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,35.05,18.54,27.21,0.38
2020_862_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,34.35,19.3,26.5,0.43
2020_863_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,269,33.74,20.03,25.68,0.63
2020_864_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,35.3,18.61,27.49,0.49
2020_865_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,35,33.63,20.52,25.77,0.59
2020_866_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,34.79,18.48,26.98,0.46
2020_867_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,177,35.58,21.57,27.23,0.71
2020_868_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,345,33.28,20.15,25.69,0.59
2020_869_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.3,17.93,24.81,0.45
2020_870_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.44,18.04,25.72,0.42
2020_871_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,248,34.24,21.07,26.49,0.6
2020_872_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.93,17.9,25.64,0.45
2020_873_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,54,32.15,18.96,24.73,0.55
2020_874_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.67,18.71,26.14,0.48
2020_875_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,424,35.35,21.56,27.31,0.67
2020_876_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,32.21,18.06,24.93,0.41
2020_877_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,5,35.51,21.5,27.27,0.69
2020_878_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,230,35.41,21.47,27.25,0.77
2020_880_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,288,34.96,20.72,26.91,0.68
2020_881_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,34.06,18.91,26.37,0.46
2020_882_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.82,18.34,26,0.42
2020_883_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,27,32.52,19.96,24.96,0.84
2020_884_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,1,1.995702056,NA,33.04,18,25.54,0.43
2020_885_Ischnura elegans,2020,Vombs_Vattenverk,Female,Ischnura_elegans,1,1.441304,0,34.57,20.29,26.36,0.67
2020_886_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.58,17.75,26.17,0.39
2020_887_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.55,18.01,25.91,0.45
2020_889_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.31,17.68,24.86,0.42
2020_890_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.68,18.29,25.93,0.43
2020_892_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.54,18.29,26.04,0.44
2020_893_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33,17.7,25.67,0.42
2020_894_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,36.42,18.48,28.33,0.49
2020_895_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.98,18.32,26.6,0.42
2020_896_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.64,18.33,26.11,0.42
2020_897_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.65,18.27,25.9,0.42
2020_898_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.33,17.29,24.98,0.42
2020_899_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,34.94,19.31,27.01,0.42
2020_89_Ischnura elegans,2020,Hoje_A_7,Female,Ischnura_elegans,0,0,0,32.64,19.97,24.99,0.76
2020_8_Ischnura elegans,2020,Habo_Gard,Male,Ischnura_elegans,1,1.995702056,NA,32.36,18.11,24.85,0.55
2020_900_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.88,16.91,26.19,0.47
2020_901_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,34.75,18.98,26.9,0.48
2020_902_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.76,18.12,25.21,0.47
2020_903_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,33.53,17.62,25.95,0.43
2020_904_Ischnura elegans,2020,Vombs_Vattenverk,Male,Ischnura_elegans,0,0,NA,32.33,17.55,25.05,0.46
2020_905_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,31.43,17.15,24.3,0.36
2020_906_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,316,33.57,19.9,25.52,0.69
2020_907_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.61,18.07,26.12,0.4
2020_908_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,0,33.56,19.09,25.78,0.62
2020_909_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.06,18.24,25.65,0.42
2020_910_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,52,34.1,20.8,26.06,0.71
2020_912_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.2,17.31,25.02,0.34
2020_913_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.12,19.05,25.73,0.42
2020_914_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,142,34.5,20.95,26.44,0.71
2020_915_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.23,17.79,24.84,0.46
2020_916_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,291,35.27,20.26,27.19,0.59
2020_917_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,70,31.69,19.74,24.31,0.7
2020_918_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,32.98,17.96,25.44,0.38
2020_919_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,218,33.98,19.55,26.31,0.64
2020_920_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,1,1.995702056,NA,33.1,18.2,25.77,0.4
2020_922_Ischnura elegans,2020,Ilstorp,Female,Ischnura_elegans,1,1.441304,307,32.03,19.03,24.52,0.59
2020_923_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,31.61,17.09,24.43,0.34
2020_924_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,29.48,16.55,22.94,0.36
2020_925_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,33.72,17.82,26.22,0.4
2020_926_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,33.18,17.81,25.54,0.48
2020_927_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,33.99,18.01,26.33,0.49
2020_928_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,33.46,18.09,25.85,0.42
2020_929_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,32.66,17.14,25.53,0.38
2020_930_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,33.42,18.08,26.03,0.36
2020_931_Ischnura elegans,2020,Ilstorp,Male,Ischnura_elegans,0,0,NA,32.85,17.95,25.42,0.39
2020_932_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,0,0,0,32.46,18.79,24.95,0.59
2020_933_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,0,0,NA,32.19,17.24,24.99,0.43
2020_934_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,1,1.441304,112,33.94,19.31,25.92,0.55
2020_935_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,1,1.995702056,NA,33.07,17.61,25.49,0.46
2020_936_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,1,1.441304,603,34.07,19.89,26.25,0.72
2020_937_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,1,1.995702056,NA,33.11,17.92,25.75,0.41
2020_938_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,1,1.995702056,NA,32.71,18.19,25.41,0.38
2020_939_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,1,1.441304,586,33.39,20.18,25.67,0.55
2020_940_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,1,1.441304,116,32.15,18.91,24.67,0.55
2020_941_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,0,0,0,33.41,19.56,25.72,0.5
2020_942_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,0,0,0,33.98,19.32,26.21,0.57
2020_943_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,0,0,0,30.34,18.22,22.87,0.63
2020_944_Ischnura elegans,2020,Ladugardsmarken,Female,Ischnura_elegans,0,0,0,35.26,19.59,27.25,0.59
2020_946_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,0,0,NA,32.33,17.63,25.16,0.39
2020_947_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,0,0,NA,32.7,18.16,25.52,0.38
2020_948_Ischnura elegans,2020,Ladugardsmarken,Male,Ischnura_elegans,0,0,NA,32.42,17.29,25.11,0.38
2020_949_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,247,34.64,19.46,26.23,0.69
2020_950_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,34.27,18.89,26.58,0.43
2020_951_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,24,33.42,19.73,25.57,0.72
2020_952_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,34.04,18.34,26.52,0.43
2020_953_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,393,36.05,21.04,27.64,0.68
2020_954_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,32.92,17.72,25.36,0.42
2020_955_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,373,35.4,20.34,27.1,0.69
2020_956_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,34.07,17.07,26.32,0.52
2020_957_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,390,35.13,20.97,26.88,0.67
2020_958_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,33.66,18.34,26.14,0.42
2020_960_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,34.3,17.89,26.47,0.56
2020_962_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,34.66,18.22,26.82,0.46
2020_963_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,284,33.93,20.31,25.93,0.73
2020_964_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,34.43,18.29,26.65,0.44
2020_965_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,277,35.31,20.62,26.8,0.72
2020_966_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,33.08,17.76,25.71,0.53
2020_968_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,356,35.22,20.21,26.89,0.67
2020_969_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,215,34.51,20.7,26.71,0.69
2020_970_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,33.71,18.03,26.13,0.44
2020_971_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,260,32.98,19.31,25.27,0.68
2020_972_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,33.4,17.45,25.88,0.43
2020_973_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,157,35.91,20.65,27.64,0.63
2020_974_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,34.74,18.05,26.98,0.38
2020_975_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,34.35,18.02,26.34,0.47
2020_976_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,389,34.88,20.16,26.73,0.68
2020_977_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,307,35.03,19.63,26.85,0.64
2020_978_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,34.24,18.22,26.64,0.38
2020_979_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,33.57,17.74,25.98,0.42
2020_980_Ischnura elegans,2020,Hoje_A_14,Female,Ischnura_elegans,1,1.441304,171,35.63,21.18,27.25,0.68
2020_981_Ischnura elegans,2020,Hoje_A_14,Male,Ischnura_elegans,1,1.995702056,NA,34.14,18.14,26.4,0.51
